OG0027371					GCA_000303195.2_FP7_protein.faa_EKJ74803.1																						
OG0027372					GCA_000303195.2_FP7_protein.faa_EKJ74804.1																						
OG0027373					GCA_000303195.2_FP7_protein.faa_EKJ74854.1																						
OG0027374					GCA_000303195.2_FP7_protein.faa_EKJ74858.1																						
OG0027375					GCA_000303195.2_FP7_protein.faa_EKJ74884.1																						
OG0027376					GCA_000303195.2_FP7_protein.faa_EKJ74919.1																						
OG0027377					GCA_000303195.2_FP7_protein.faa_EKJ74949.1																						
OG0027378					GCA_000303195.2_FP7_protein.faa_EKJ74950.1																						
OG0027379					GCA_000303195.2_FP7_protein.faa_EKJ74982.1																						
OG0027380					GCA_000303195.2_FP7_protein.faa_EKJ74999.1																						
OG0027381					GCA_000303195.2_FP7_protein.faa_EKJ75031.1																						
OG0027382					GCA_000303195.2_FP7_protein.faa_EKJ75032.1																						
OG0027383					GCA_000303195.2_FP7_protein.faa_EKJ75042.1																						
OG0027384					GCA_000303195.2_FP7_protein.faa_EKJ75073.1																						
OG0027385					GCA_000303195.2_FP7_protein.faa_EKJ75112.1																						
OG0027386					GCA_000303195.2_FP7_protein.faa_EKJ75154.1																						
OG0027387					GCA_000303195.2_FP7_protein.faa_EKJ75189.1																						
OG0027388					GCA_000303195.2_FP7_protein.faa_EKJ75194.1																						
OG0027389					GCA_000303195.2_FP7_protein.faa_EKJ75216.1																						
OG0027390					GCA_000303195.2_FP7_protein.faa_EKJ75296.1																						
OG0027391					GCA_000303195.2_FP7_protein.faa_EKJ75383.1																						
OG0027392					GCA_000303195.2_FP7_protein.faa_EKJ75400.1																						
OG0027393					GCA_000303195.2_FP7_protein.faa_EKJ75438.1																						
OG0027394					GCA_000303195.2_FP7_protein.faa_EKJ75440.1																						
OG0027395					GCA_000303195.2_FP7_protein.faa_EKJ75448.1																						
OG0027396					GCA_000303195.2_FP7_protein.faa_EKJ75483.1																						
OG0027397					GCA_000303195.2_FP7_protein.faa_EKJ75525.1																						
OG0027398					GCA_000303195.2_FP7_protein.faa_EKJ75545.1																						
OG0027399					GCA_000303195.2_FP7_protein.faa_EKJ75546.1																						
OG0027400					GCA_000303195.2_FP7_protein.faa_EKJ75549.1																						
OG0027401					GCA_000303195.2_FP7_protein.faa_EKJ75634.1																						
OG0027402					GCA_000303195.2_FP7_protein.faa_EKJ75646.1																						
OG0027403					GCA_000303195.2_FP7_protein.faa_EKJ75677.1																						
OG0027404					GCA_000303195.2_FP7_protein.faa_EKJ75679.1																						
OG0027405					GCA_000303195.2_FP7_protein.faa_EKJ75681.1																						
OG0027406					GCA_000303195.2_FP7_protein.faa_EKJ75735.1																						
OG0027407					GCA_000303195.2_FP7_protein.faa_EKJ75743.1																						
OG0027408					GCA_000303195.2_FP7_protein.faa_EKJ75754.1																						
OG0027409					GCA_000303195.2_FP7_protein.faa_EKJ75794.1																						
OG0027410					GCA_000303195.2_FP7_protein.faa_EKJ75920.1																						
OG0027411					GCA_000303195.2_FP7_protein.faa_EKJ75943.1																						
OG0027412					GCA_000303195.2_FP7_protein.faa_EKJ75960.1																						
OG0027413					GCA_000303195.2_FP7_protein.faa_EKJ75962.1																						
OG0027414					GCA_000303195.2_FP7_protein.faa_EKJ76162.1																						
OG0027415					GCA_000303195.2_FP7_protein.faa_EKJ76274.1																						
OG0027416					GCA_000303195.2_FP7_protein.faa_EKJ76345.1																						
OG0027417					GCA_000303195.2_FP7_protein.faa_EKJ76366.1																						
OG0027418					GCA_000303195.2_FP7_protein.faa_EKJ76395.1																						
OG0027419					GCA_000303195.2_FP7_protein.faa_EKJ76397.1																						
OG0027420					GCA_000303195.2_FP7_protein.faa_EKJ76403.1																						
OG0027421					GCA_000303195.2_FP7_protein.faa_EKJ76405.1																						
OG0027422					GCA_000303195.2_FP7_protein.faa_EKJ76504.1																						
OG0027423					GCA_000303195.2_FP7_protein.faa_EKJ76599.1																						
OG0027424					GCA_000303195.2_FP7_protein.faa_EKJ76627.1																						
OG0027425					GCA_000303195.2_FP7_protein.faa_EKJ76635.1																						
OG0027426					GCA_000303195.2_FP7_protein.faa_EKJ76641.1																						
OG0027427					GCA_000303195.2_FP7_protein.faa_EKJ76649.1																						
OG0027428					GCA_000303195.2_FP7_protein.faa_EKJ76720.1																						
OG0027429					GCA_000303195.2_FP7_protein.faa_EKJ76734.1																						
OG0027430					GCA_000303195.2_FP7_protein.faa_EKJ76735.1																						
OG0027431					GCA_000303195.2_FP7_protein.faa_EKJ76764.1																						
OG0027432					GCA_000303195.2_FP7_protein.faa_EKJ76782.1																						
OG0027433					GCA_000303195.2_FP7_protein.faa_EKJ76791.1																						
OG0027434					GCA_000303195.2_FP7_protein.faa_EKJ76793.1																						
OG0027435					GCA_000303195.2_FP7_protein.faa_EKJ76794.1																						
OG0027436					GCA_000303195.2_FP7_protein.faa_EKJ76985.1																						
OG0027437					GCA_000303195.2_FP7_protein.faa_EKJ77041.1																						
OG0027438					GCA_000303195.2_FP7_protein.faa_EKJ77072.1																						
OG0027439					GCA_000303195.2_FP7_protein.faa_EKJ77088.1																						
OG0027440					GCA_000303195.2_FP7_protein.faa_EKJ77109.1																						
OG0027441					GCA_000303195.2_FP7_protein.faa_EKJ77110.1																						
OG0027442					GCA_000303195.2_FP7_protein.faa_EKJ77171.1																						
OG0027443					GCA_000303195.2_FP7_protein.faa_EKJ77213.1																						
OG0027444					GCA_000303195.2_FP7_protein.faa_EKJ77214.1																						
OG0027445					GCA_000303195.2_FP7_protein.faa_EKJ77246.1																						
OG0027446					GCA_000303195.2_FP7_protein.faa_EKJ77261.1																						
OG0027447					GCA_000303195.2_FP7_protein.faa_EKJ77273.1																						
OG0027448					GCA_000303195.2_FP7_protein.faa_EKJ77275.1																						
OG0027449					GCA_000303195.2_FP7_protein.faa_EKJ77285.1																						
OG0027450					GCA_000303195.2_FP7_protein.faa_EKJ77292.1																						
OG0027451					GCA_000303195.2_FP7_protein.faa_EKJ77354.1																						
OG0027452					GCA_000303195.2_FP7_protein.faa_EKJ77371.1																						
OG0027453					GCA_000303195.2_FP7_protein.faa_EKJ77387.1																						
OG0027454					GCA_000303195.2_FP7_protein.faa_EKJ77400.1																						
OG0027455					GCA_000303195.2_FP7_protein.faa_EKJ77504.1																						
OG0027456					GCA_000303195.2_FP7_protein.faa_EKJ77512.1																						
OG0027457					GCA_000303195.2_FP7_protein.faa_EKJ77518.1																						
OG0027458					GCA_000303195.2_FP7_protein.faa_EKJ77768.1																						
OG0027459					GCA_000303195.2_FP7_protein.faa_EKJ77818.1																						
OG0027460					GCA_000303195.2_FP7_protein.faa_EKJ77839.1																						
OG0027461					GCA_000303195.2_FP7_protein.faa_EKJ77841.1																						
OG0027462					GCA_000303195.2_FP7_protein.faa_EKJ78003.1																						
OG0027463					GCA_000303195.2_FP7_protein.faa_EKJ78007.1																						
OG0027464					GCA_000303195.2_FP7_protein.faa_EKJ78018.1																						
OG0027465					GCA_000303195.2_FP7_protein.faa_EKJ78049.1																						
OG0027466					GCA_000303195.2_FP7_protein.faa_EKJ78163.1																						
OG0027467					GCA_000303195.2_FP7_protein.faa_EKJ78190.1																						
OG0027468					GCA_000303195.2_FP7_protein.faa_EKJ78233.1																						
OG0027469					GCA_000303195.2_FP7_protein.faa_EKJ78304.1																						
OG0027470					GCA_000303195.2_FP7_protein.faa_EKJ78305.1																						
OG0027471					GCA_000303195.2_FP7_protein.faa_EKJ78308.1																						
OG0027472					GCA_000303195.2_FP7_protein.faa_EKJ78321.1																						
OG0027473					GCA_000303195.2_FP7_protein.faa_EKJ78322.1																						
OG0027474					GCA_000303195.2_FP7_protein.faa_EKJ78361.1																						
OG0027475					GCA_000303195.2_FP7_protein.faa_EKJ78362.1																						
OG0027476					GCA_000303195.2_FP7_protein.faa_EKJ78392.1																						
OG0027477					GCA_000303195.2_FP7_protein.faa_EKJ78393.1																						
OG0027478					GCA_000303195.2_FP7_protein.faa_EKJ78405.1																						
OG0027479					GCA_000303195.2_FP7_protein.faa_EKJ78410.1																						
OG0027480					GCA_000303195.2_FP7_protein.faa_EKJ78428.1																						
OG0027481					GCA_000303195.2_FP7_protein.faa_EKJ78430.1																						
OG0027482					GCA_000303195.2_FP7_protein.faa_EKJ78453.1																						
OG0027483					GCA_000303195.2_FP7_protein.faa_EKJ78461.1																						
OG0027484					GCA_000303195.2_FP7_protein.faa_EKJ78467.1																						
OG0027485					GCA_000303195.2_FP7_protein.faa_EKJ78470.1																						
OG0027486					GCA_000303195.2_FP7_protein.faa_EKJ78524.1																						
OG0027487					GCA_000303195.2_FP7_protein.faa_EKJ78582.1																						
OG0027488					GCA_000303195.2_FP7_protein.faa_EKJ78634.1																						
OG0027489					GCA_000303195.2_FP7_protein.faa_EKJ78745.1																						
OG0027490					GCA_000303195.2_FP7_protein.faa_EKJ78771.1																						
OG0027491					GCA_000303195.2_FP7_protein.faa_EKJ78784.1																						
OG0027492					GCA_000303195.2_FP7_protein.faa_EKJ78807.1																						
OG0027493					GCA_000303195.2_FP7_protein.faa_EKJ78945.1																						
OG0027494					GCA_000303195.2_FP7_protein.faa_EKJ78946.1																						
OG0027495					GCA_000303195.2_FP7_protein.faa_EKJ78955.1																						
OG0027496					GCA_000303195.2_FP7_protein.faa_EKJ78958.1																						
OG0027497					GCA_000303195.2_FP7_protein.faa_EKJ79123.1																						
OG0027498					GCA_000303195.2_FP7_protein.faa_EKJ79128.1																						
OG0027499					GCA_000303195.2_FP7_protein.faa_EKJ79144.1																						
OG0027500					GCA_000303195.2_FP7_protein.faa_EKJ79159.1																						
OG0027501					GCA_000303195.2_FP7_protein.faa_EKJ79178.1																						
OG0027502					GCA_000303195.2_FP7_protein.faa_EKJ79242.1																						
OG0027503					GCA_000303195.2_FP7_protein.faa_EKJ79260.1																						
OG0027504					GCA_000303195.2_FP7_protein.faa_EKJ79336.1																						
OG0027505					GCA_000303195.2_FP7_protein.faa_EKJ79348.1																						
OG0027506					GCA_000303195.2_FP7_protein.faa_EKJ79361.1																						
OG0027507					GCA_000303195.2_FP7_protein.faa_EKJ79384.1																						
OG0027508					GCA_000303195.2_FP7_protein.faa_EKJ79397.1																						
OG0027509					GCA_000303195.2_FP7_protein.faa_EKJ79401.1																						
OG0027510					GCA_000303195.2_FP7_protein.faa_EKJ79495.1																						
OG0027511					GCA_000303195.2_FP7_protein.faa_EKJ79550.1																						
OG0027512					GCA_000303195.2_FP7_protein.faa_EKJ79571.1																						
OG0027513					GCA_000303195.2_FP7_protein.faa_EKJ79572.1																						
OG0027514					GCA_000303195.2_FP7_protein.faa_EKJ79699.1																						
OG0027515					GCA_000303195.2_FP7_protein.faa_EKJ79797.1																						
OG0027516					GCA_000303195.2_FP7_protein.faa_EKJ79818.1																						
OG0027517						GCA_001292635.1_ASM129263v1_protein.faa_KPA35123.1																					
OG0027518						GCA_001292635.1_ASM129263v1_protein.faa_KPA35127.1																					
OG0027519						GCA_001292635.1_ASM129263v1_protein.faa_KPA35144.1																					
OG0027520						GCA_001292635.1_ASM129263v1_protein.faa_KPA35147.1																					
OG0027521						GCA_001292635.1_ASM129263v1_protein.faa_KPA35161.1																					
OG0027522						GCA_001292635.1_ASM129263v1_protein.faa_KPA35180.1																					
OG0027523						GCA_001292635.1_ASM129263v1_protein.faa_KPA35216.1																					
OG0027524						GCA_001292635.1_ASM129263v1_protein.faa_KPA35228.1																					
OG0027525						GCA_001292635.1_ASM129263v1_protein.faa_KPA35322.1																					
OG0027526						GCA_001292635.1_ASM129263v1_protein.faa_KPA35328.1																					
OG0027527						GCA_001292635.1_ASM129263v1_protein.faa_KPA35343.1																					
OG0027528						GCA_001292635.1_ASM129263v1_protein.faa_KPA35379.1																					
OG0027529						GCA_001292635.1_ASM129263v1_protein.faa_KPA35383.1																					
OG0027530						GCA_001292635.1_ASM129263v1_protein.faa_KPA35429.1																					
OG0027531						GCA_001292635.1_ASM129263v1_protein.faa_KPA35430.1																					
OG0027532						GCA_001292635.1_ASM129263v1_protein.faa_KPA35485.1																					
OG0027533						GCA_001292635.1_ASM129263v1_protein.faa_KPA35507.1																					
OG0027534						GCA_001292635.1_ASM129263v1_protein.faa_KPA35530.1																					
OG0027535						GCA_001292635.1_ASM129263v1_protein.faa_KPA35545.1																					
OG0027536						GCA_001292635.1_ASM129263v1_protein.faa_KPA35553.1																					
OG0027537						GCA_001292635.1_ASM129263v1_protein.faa_KPA35595.1																					
OG0027538						GCA_001292635.1_ASM129263v1_protein.faa_KPA35623.1																					
OG0027539						GCA_001292635.1_ASM129263v1_protein.faa_KPA35629.1																					
OG0027540						GCA_001292635.1_ASM129263v1_protein.faa_KPA35709.1																					
OG0027541						GCA_001292635.1_ASM129263v1_protein.faa_KPA35715.1																					
OG0027542						GCA_001292635.1_ASM129263v1_protein.faa_KPA35720.1																					
OG0027543						GCA_001292635.1_ASM129263v1_protein.faa_KPA35746.1																					
OG0027544						GCA_001292635.1_ASM129263v1_protein.faa_KPA35769.1																					
OG0027545						GCA_001292635.1_ASM129263v1_protein.faa_KPA35895.1																					
OG0027546						GCA_001292635.1_ASM129263v1_protein.faa_KPA36003.1																					
OG0027547						GCA_001292635.1_ASM129263v1_protein.faa_KPA36069.1																					
OG0027548						GCA_001292635.1_ASM129263v1_protein.faa_KPA36079.1																					
OG0027549						GCA_001292635.1_ASM129263v1_protein.faa_KPA36159.1																					
OG0027550						GCA_001292635.1_ASM129263v1_protein.faa_KPA36167.1																					
OG0027551						GCA_001292635.1_ASM129263v1_protein.faa_KPA36226.1																					
OG0027552						GCA_001292635.1_ASM129263v1_protein.faa_KPA36227.1																					
OG0027553						GCA_001292635.1_ASM129263v1_protein.faa_KPA36228.1																					
OG0027554						GCA_001292635.1_ASM129263v1_protein.faa_KPA36229.1																					
OG0027555						GCA_001292635.1_ASM129263v1_protein.faa_KPA36240.1																					
OG0027556						GCA_001292635.1_ASM129263v1_protein.faa_KPA36310.1																					
OG0027557						GCA_001292635.1_ASM129263v1_protein.faa_KPA36450.1																					
OG0027558						GCA_001292635.1_ASM129263v1_protein.faa_KPA36468.1																					
OG0027559						GCA_001292635.1_ASM129263v1_protein.faa_KPA36484.1																					
OG0027560						GCA_001292635.1_ASM129263v1_protein.faa_KPA36508.1																					
OG0027561						GCA_001292635.1_ASM129263v1_protein.faa_KPA36538.1																					
OG0027562						GCA_001292635.1_ASM129263v1_protein.faa_KPA36558.1																					
OG0027563						GCA_001292635.1_ASM129263v1_protein.faa_KPA36562.1																					
OG0027564						GCA_001292635.1_ASM129263v1_protein.faa_KPA36567.1																					
OG0027565						GCA_001292635.1_ASM129263v1_protein.faa_KPA36662.1																					
OG0027566						GCA_001292635.1_ASM129263v1_protein.faa_KPA36773.1																					
OG0027567						GCA_001292635.1_ASM129263v1_protein.faa_KPA36861.1																					
OG0027568						GCA_001292635.1_ASM129263v1_protein.faa_KPA36862.1																					
OG0027569						GCA_001292635.1_ASM129263v1_protein.faa_KPA36863.1																					
OG0027570						GCA_001292635.1_ASM129263v1_protein.faa_KPA36873.1																					
OG0027571						GCA_001292635.1_ASM129263v1_protein.faa_KPA36881.1																					
OG0027572						GCA_001292635.1_ASM129263v1_protein.faa_KPA36933.1																					
OG0027573						GCA_001292635.1_ASM129263v1_protein.faa_KPA37111.1																					
OG0027574						GCA_001292635.1_ASM129263v1_protein.faa_KPA37263.1																					
OG0027575						GCA_001292635.1_ASM129263v1_protein.faa_KPA37291.1																					
OG0027576						GCA_001292635.1_ASM129263v1_protein.faa_KPA37292.1																					
OG0027577						GCA_001292635.1_ASM129263v1_protein.faa_KPA37519.1																					
OG0027578						GCA_001292635.1_ASM129263v1_protein.faa_KPA37523.1																					
OG0027579						GCA_001292635.1_ASM129263v1_protein.faa_KPA37596.1																					
OG0027580						GCA_001292635.1_ASM129263v1_protein.faa_KPA37597.1																					
OG0027581						GCA_001292635.1_ASM129263v1_protein.faa_KPA37617.1																					
OG0027582						GCA_001292635.1_ASM129263v1_protein.faa_KPA37690.1																					
OG0027583						GCA_001292635.1_ASM129263v1_protein.faa_KPA37750.1																					
OG0027584						GCA_001292635.1_ASM129263v1_protein.faa_KPA37814.1																					
OG0027585						GCA_001292635.1_ASM129263v1_protein.faa_KPA37859.1																					
OG0027586						GCA_001292635.1_ASM129263v1_protein.faa_KPA37867.1																					
OG0027587						GCA_001292635.1_ASM129263v1_protein.faa_KPA37869.1																					
OG0027588						GCA_001292635.1_ASM129263v1_protein.faa_KPA37907.1																					
OG0027589						GCA_001292635.1_ASM129263v1_protein.faa_KPA37931.1																					
OG0027590						GCA_001292635.1_ASM129263v1_protein.faa_KPA38157.1																					
OG0027591						GCA_001292635.1_ASM129263v1_protein.faa_KPA38364.1																					
OG0027592						GCA_001292635.1_ASM129263v1_protein.faa_KPA38475.1																					
OG0027593						GCA_001292635.1_ASM129263v1_protein.faa_KPA38565.1																					
OG0027594						GCA_001292635.1_ASM129263v1_protein.faa_KPA38623.1																					
OG0027595						GCA_001292635.1_ASM129263v1_protein.faa_KPA38642.1																					
OG0027596						GCA_001292635.1_ASM129263v1_protein.faa_KPA38645.1																					
OG0027597						GCA_001292635.1_ASM129263v1_protein.faa_KPA38736.1																					
OG0027598						GCA_001292635.1_ASM129263v1_protein.faa_KPA38925.1																					
OG0027599						GCA_001292635.1_ASM129263v1_protein.faa_KPA38941.1																					
OG0027600						GCA_001292635.1_ASM129263v1_protein.faa_KPA39031.1																					
OG0027601						GCA_001292635.1_ASM129263v1_protein.faa_KPA39373.1																					
OG0027602						GCA_001292635.1_ASM129263v1_protein.faa_KPA39390.1																					
OG0027603						GCA_001292635.1_ASM129263v1_protein.faa_KPA39562.1																					
OG0027604						GCA_001292635.1_ASM129263v1_protein.faa_KPA39656.1																					
OG0027605						GCA_001292635.1_ASM129263v1_protein.faa_KPA39731.1																					
OG0027606						GCA_001292635.1_ASM129263v1_protein.faa_KPA39732.1																					
OG0027607						GCA_001292635.1_ASM129263v1_protein.faa_KPA39838.1																					
OG0027608						GCA_001292635.1_ASM129263v1_protein.faa_KPA39845.1																					
OG0027609						GCA_001292635.1_ASM129263v1_protein.faa_KPA39871.1																					
OG0027610						GCA_001292635.1_ASM129263v1_protein.faa_KPA39899.1																					
OG0027611						GCA_001292635.1_ASM129263v1_protein.faa_KPA39947.1																					
OG0027612						GCA_001292635.1_ASM129263v1_protein.faa_KPA40048.1																					
OG0027613						GCA_001292635.1_ASM129263v1_protein.faa_KPA40150.1																					
OG0027614						GCA_001292635.1_ASM129263v1_protein.faa_KPA40160.1																					
OG0027615						GCA_001292635.1_ASM129263v1_protein.faa_KPA40227.1																					
OG0027616						GCA_001292635.1_ASM129263v1_protein.faa_KPA40284.1																					
OG0027617						GCA_001292635.1_ASM129263v1_protein.faa_KPA40354.1																					
OG0027618						GCA_001292635.1_ASM129263v1_protein.faa_KPA40405.1																					
OG0027619						GCA_001292635.1_ASM129263v1_protein.faa_KPA40620.1																					
OG0027620						GCA_001292635.1_ASM129263v1_protein.faa_KPA40705.1																					
OG0027621						GCA_001292635.1_ASM129263v1_protein.faa_KPA40853.1																					
OG0027622						GCA_001292635.1_ASM129263v1_protein.faa_KPA40906.1																					
OG0027623						GCA_001292635.1_ASM129263v1_protein.faa_KPA41058.1																					
OG0027624						GCA_001292635.1_ASM129263v1_protein.faa_KPA41124.1																					
OG0027625						GCA_001292635.1_ASM129263v1_protein.faa_KPA41160.1																					
OG0027626						GCA_001292635.1_ASM129263v1_protein.faa_KPA41170.1																					
OG0027627						GCA_001292635.1_ASM129263v1_protein.faa_KPA41174.1																					
OG0027628						GCA_001292635.1_ASM129263v1_protein.faa_KPA41317.1																					
OG0027629						GCA_001292635.1_ASM129263v1_protein.faa_KPA41506.1																					
OG0027630						GCA_001292635.1_ASM129263v1_protein.faa_KPA41621.1																					
OG0027631						GCA_001292635.1_ASM129263v1_protein.faa_KPA41680.1																					
OG0027632						GCA_001292635.1_ASM129263v1_protein.faa_KPA41867.1																					
OG0027633						GCA_001292635.1_ASM129263v1_protein.faa_KPA41917.1																					
OG0027634						GCA_001292635.1_ASM129263v1_protein.faa_KPA41934.1																					
OG0027635						GCA_001292635.1_ASM129263v1_protein.faa_KPA42079.1																					
OG0027636						GCA_001292635.1_ASM129263v1_protein.faa_KPA42271.1																					
OG0027637						GCA_001292635.1_ASM129263v1_protein.faa_KPA42276.1																					
OG0027638						GCA_001292635.1_ASM129263v1_protein.faa_KPA42347.1																					
OG0027639						GCA_001292635.1_ASM129263v1_protein.faa_KPA42448.1																					
OG0027640						GCA_001292635.1_ASM129263v1_protein.faa_KPA42464.1																					
OG0027641						GCA_001292635.1_ASM129263v1_protein.faa_KPA42625.1																					
OG0027642						GCA_001292635.1_ASM129263v1_protein.faa_KPA42628.1																					
OG0027643						GCA_001292635.1_ASM129263v1_protein.faa_KPA42725.1																					
OG0027644						GCA_001292635.1_ASM129263v1_protein.faa_KPA42830.1																					
OG0027645						GCA_001292635.1_ASM129263v1_protein.faa_KPA42862.1																					
OG0027646						GCA_001292635.1_ASM129263v1_protein.faa_KPA43312.1																					
OG0027647						GCA_001292635.1_ASM129263v1_protein.faa_KPA43333.1																					
OG0027648						GCA_001292635.1_ASM129263v1_protein.faa_KPA43624.1																					
OG0027649						GCA_001292635.1_ASM129263v1_protein.faa_KPA43710.1																					
OG0027650						GCA_001292635.1_ASM129263v1_protein.faa_KPA43791.1																					
OG0027651						GCA_001292635.1_ASM129263v1_protein.faa_KPA43917.1																					
OG0027652						GCA_001292635.1_ASM129263v1_protein.faa_KPA43936.1																					
OG0027653						GCA_001292635.1_ASM129263v1_protein.faa_KPA43990.1																					
OG0027654						GCA_001292635.1_ASM129263v1_protein.faa_KPA44195.1																					
OG0027655						GCA_001292635.1_ASM129263v1_protein.faa_KPA44325.1																					
OG0027656						GCA_001292635.1_ASM129263v1_protein.faa_KPA44490.1																					
OG0027657						GCA_001292635.1_ASM129263v1_protein.faa_KPA44580.1																					
OG0027658						GCA_001292635.1_ASM129263v1_protein.faa_KPA44592.1																					
OG0027659						GCA_001292635.1_ASM129263v1_protein.faa_KPA45039.1																					
OG0027660						GCA_001292635.1_ASM129263v1_protein.faa_KPA45070.1																					
OG0027661						GCA_001292635.1_ASM129263v1_protein.faa_KPA45076.1																					
OG0027662						GCA_001292635.1_ASM129263v1_protein.faa_KPA45176.1																					
OG0027663						GCA_001292635.1_ASM129263v1_protein.faa_KPA45373.1																					
OG0027664						GCA_001292635.1_ASM129263v1_protein.faa_KPA45607.1																					
OG0027665						GCA_001292635.1_ASM129263v1_protein.faa_KPA45622.1																					
OG0027666						GCA_001292635.1_ASM129263v1_protein.faa_KPA45938.1																					
OG0027667						GCA_001292635.1_ASM129263v1_protein.faa_KPA46038.1																					
OG0027668						GCA_001292635.1_ASM129263v1_protein.faa_KPA46178.1																					
OG0027669						GCA_001292635.1_ASM129263v1_protein.faa_KPA46186.1																					
OG0027670						GCA_001292635.1_ASM129263v1_protein.faa_KPA46192.1																					
OG0027671						GCA_001292635.1_ASM129263v1_protein.faa_KPA46333.1																					
OG0027672						GCA_001292635.1_ASM129263v1_protein.faa_KPA46423.1																					
OG0027673						GCA_001292635.1_ASM129263v1_protein.faa_KPA46521.1																					
OG0027674						GCA_001292635.1_ASM129263v1_protein.faa_KPA46665.1																					
OG0027675						GCA_001292635.1_ASM129263v1_protein.faa_KPA46795.1																					
OG0027676						GCA_001292635.1_ASM129263v1_protein.faa_KPA46896.1																					
OG0027677						GCA_001292635.1_ASM129263v1_protein.faa_KPA46933.1																					
OG0027678							GCA_001675295.1_FPOA1.0_protein.faa_OBS15058.1																				
OG0027679							GCA_001675295.1_FPOA1.0_protein.faa_OBS15067.1																				
OG0027680							GCA_001675295.1_FPOA1.0_protein.faa_OBS15163.1																				
OG0027681							GCA_001675295.1_FPOA1.0_protein.faa_OBS15332.1																				
OG0027682							GCA_001675295.1_FPOA1.0_protein.faa_OBS15426.1																				
OG0027683							GCA_001675295.1_FPOA1.0_protein.faa_OBS15440.1																				
OG0027684							GCA_001675295.1_FPOA1.0_protein.faa_OBS15529.1																				
OG0027685							GCA_001675295.1_FPOA1.0_protein.faa_OBS15563.1																				
OG0027686							GCA_001675295.1_FPOA1.0_protein.faa_OBS15668.1																				
OG0027687							GCA_001675295.1_FPOA1.0_protein.faa_OBS15700.1																				
OG0027688							GCA_001675295.1_FPOA1.0_protein.faa_OBS15722.1																				
OG0027689							GCA_001675295.1_FPOA1.0_protein.faa_OBS15737.1																				
OG0027690							GCA_001675295.1_FPOA1.0_protein.faa_OBS15764.1																				
OG0027691							GCA_001675295.1_FPOA1.0_protein.faa_OBS15765.1																				
OG0027692							GCA_001675295.1_FPOA1.0_protein.faa_OBS15823.1																				
OG0027693							GCA_001675295.1_FPOA1.0_protein.faa_OBS15912.1																				
OG0027694							GCA_001675295.1_FPOA1.0_protein.faa_OBS16029.1																				
OG0027695							GCA_001675295.1_FPOA1.0_protein.faa_OBS16038.1																				
OG0027696							GCA_001675295.1_FPOA1.0_protein.faa_OBS16112.1																				
OG0027697							GCA_001675295.1_FPOA1.0_protein.faa_OBS16146.1																				
OG0027698							GCA_001675295.1_FPOA1.0_protein.faa_OBS16166.1																				
OG0027699							GCA_001675295.1_FPOA1.0_protein.faa_OBS16263.1																				
OG0027700							GCA_001675295.1_FPOA1.0_protein.faa_OBS16459.1																				
OG0027701							GCA_001675295.1_FPOA1.0_protein.faa_OBS16550.1																				
OG0027702							GCA_001675295.1_FPOA1.0_protein.faa_OBS16748.1																				
OG0027703							GCA_001675295.1_FPOA1.0_protein.faa_OBS16749.1																				
OG0027704							GCA_001675295.1_FPOA1.0_protein.faa_OBS16881.1																				
OG0027705							GCA_001675295.1_FPOA1.0_protein.faa_OBS16882.1																				
OG0027706							GCA_001675295.1_FPOA1.0_protein.faa_OBS16884.1																				
OG0027707							GCA_001675295.1_FPOA1.0_protein.faa_OBS16928.1																				
OG0027708							GCA_001675295.1_FPOA1.0_protein.faa_OBS17012.1																				
OG0027709							GCA_001675295.1_FPOA1.0_protein.faa_OBS17110.1																				
OG0027710							GCA_001675295.1_FPOA1.0_protein.faa_OBS17179.1																				
OG0027711							GCA_001675295.1_FPOA1.0_protein.faa_OBS17681.1																				
OG0027712							GCA_001675295.1_FPOA1.0_protein.faa_OBS17697.1																				
OG0027713							GCA_001675295.1_FPOA1.0_protein.faa_OBS17700.1																				
OG0027714							GCA_001675295.1_FPOA1.0_protein.faa_OBS17771.1																				
OG0027715							GCA_001675295.1_FPOA1.0_protein.faa_OBS17837.1																				
OG0027716							GCA_001675295.1_FPOA1.0_protein.faa_OBS17918.1																				
OG0027717							GCA_001675295.1_FPOA1.0_protein.faa_OBS17945.1																				
OG0027718							GCA_001675295.1_FPOA1.0_protein.faa_OBS18008.1																				
OG0027719							GCA_001675295.1_FPOA1.0_protein.faa_OBS18088.1																				
OG0027720							GCA_001675295.1_FPOA1.0_protein.faa_OBS18095.1																				
OG0027721							GCA_001675295.1_FPOA1.0_protein.faa_OBS18104.1																				
OG0027722							GCA_001675295.1_FPOA1.0_protein.faa_OBS18138.1																				
OG0027723							GCA_001675295.1_FPOA1.0_protein.faa_OBS18153.1																				
OG0027724							GCA_001675295.1_FPOA1.0_protein.faa_OBS18281.1																				
OG0027725							GCA_001675295.1_FPOA1.0_protein.faa_OBS18692.1																				
OG0027726							GCA_001675295.1_FPOA1.0_protein.faa_OBS18950.1																				
OG0027727							GCA_001675295.1_FPOA1.0_protein.faa_OBS19035.1																				
OG0027728							GCA_001675295.1_FPOA1.0_protein.faa_OBS19202.1																				
OG0027729							GCA_001675295.1_FPOA1.0_protein.faa_OBS19232.1																				
OG0027730							GCA_001675295.1_FPOA1.0_protein.faa_OBS19312.1																				
